TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Season,Month,SeasonType
1610612745,Houston Rockets,12,7,5,0.583,48.0,40.3,84.3,0.479,11.9,32.4,0.368,16.4,20.8,0.788,11.8,32.6,44.3,23.8,16.1,8.8,6.3,3.9,17.4,16.9,109.0,2.6,1,9,13,13,11,24,28,12,23,24,11,21,24,9,12,14,11,27,25,12,4,4,5,27,26,12,2025-26,5,Regular Season
1610612754,Indiana Pacers,11,2,9,0.182,48.5,42.2,88.8,0.475,14.5,39.9,0.364,16.3,21.2,0.768,8.3,31.7,40.0,29.4,15.1,8.2,3.5,4.9,19.7,18.4,115.2,-8.9,9,26,27,27,6,14,16,15,8,8,13,23,22,17,29,17,27,3,21,19,28,18,20,22,16,24,2025-26,5,Regular Season
1610612746,LA Clippers,11,5,6,0.455,48.0,39.1,79.9,0.489,8.4,25.7,0.325,21.1,26.8,0.786,8.6,33.2,41.8,22.9,15.4,7.8,4.9,4.4,18.2,20.4,107.6,-1.5,9,19,17,19,11,27,30,6,30,30,28,3,3,10,28,11,22,29,23,25,13,7,10,7,27,18,2025-26,5,Regular Season
1610612747,Los Angeles Lakers,12,6,6,0.5,48.0,41.5,82.7,0.502,11.3,31.0,0.363,18.5,24.7,0.75,8.0,31.3,39.3,25.6,14.1,7.7,4.0,3.6,17.3,19.9,112.8,0.2,1,10,17,17,11,20,29,1,26,27,14,14,12,25,30,22,29,19,15,26,21,2,4,9,20,16,2025-26,5,Regular Season
1610612763,Memphis Grizzlies,11,4,7,0.364,48.0,43.4,88.6,0.489,14.6,37.7,0.388,18.5,24.0,0.769,9.4,29.0,38.4,28.5,13.9,11.8,4.5,4.5,20.8,19.5,119.8,-3.5,9,20,21,21,11,6,18,5,7,13,4,15,14,16,26,29,30,9,13,1,17,10,26,12,5,22,2025-26,5,Regular Season
1610612748,Miami Heat,11,6,5,0.545,48.0,43.7,94.4,0.463,14.1,39.9,0.353,18.8,24.8,0.758,13.8,37.6,51.5,29.2,13.0,8.2,4.1,4.0,18.7,19.3,120.4,9.7,9,10,13,14,30,4,1,20,11,8,17,12,10,22,5,1,1,4,4,19,20,5,13,13,4,5,2025-26,5,Regular Season
1610612749,Milwaukee Bucks,12,8,4,0.667,48.4,43.1,88.2,0.489,15.4,38.9,0.396,11.6,15.1,0.768,9.7,33.2,42.8,24.9,14.4,6.3,3.8,4.6,17.7,15.8,113.2,-1.6,1,4,6,6,9,7,22,7,5,12,2,28,28,18,24,12,18,24,17,29,26,12,7,28,19,19,2025-26,5,Regular Season
1610612750,Minnesota Timberwolves,10,6,4,0.6,48.0,43.4,88.5,0.49,13.4,36.5,0.367,18.4,25.3,0.727,11.7,31.6,43.3,25.0,14.9,8.7,6.5,3.5,20.6,19.9,118.6,0.9,25,10,6,9,11,5,19,4,17,17,12,16,7,28,13,19,14,22,19,13,3,1,25,10,7,15,2025-26,5,Regular Season
1610612740,New Orleans Pelicans,10,6,4,0.6,48.5,42.5,87.9,0.484,13.6,36.1,0.377,19.7,25.6,0.77,10.0,33.3,43.3,27.7,14.1,8.1,6.0,5.5,20.4,18.7,118.3,2.6,25,10,6,9,5,11,24,8,15,19,6,5,5,15,22,9,14,10,16,21,6,23,24,19,8,11,2025-26,5,Regular Season
1610612752,New York Knicks,12,8,4,0.667,49.3,42.4,88.9,0.477,14.4,39.1,0.369,16.3,21.2,0.768,9.7,34.0,43.7,28.7,12.2,7.3,4.0,4.4,19.8,19.3,115.5,7.3,1,4,6,6,2,12,14,13,10,11,10,24,23,20,24,6,12,8,2,27,21,8,23,15,14,7,2025-26,5,Regular Season
