GAME_ID,DATE,Team1,Team2,Team1_PTS,Team2_PTS,Team1_FG_PCT,Team2_FG_PCT,Team1_AST,Team2_AST,Team1_REB,Team2_REB,Team1_TOV,Team2_TOV,Team1_PLUS_MINUS,Team2_PLUS_MINUS,Team1Win
2022200137,2023-01-18,memphis hustle,santa cruz warriors,129,122,0.5,0.466,29,33,45,51,18,17,7.0,-7.0,1
2022200138,2023-01-19,osceola magic,sioux falls skyforce,125,121,0.529,0.522,27,31,38,47,12,14,4.0,-4.0,1
2022200139,2023-01-19,college park skyhawks,windy city bulls,133,111,0.605,0.402,31,14,41,42,14,13,22.0,-22.0,1
2022200140,2023-01-19,fort wayne mad ants,salt lake city stars,121,107,0.433,0.41,29,26,48,66,7,19,14.0,-14.0,1
2022200141,2023-01-19,motor city cruise,south bay lakers,117,127,0.454,0.57,25,26,43,34,21,20,-4.6,5.0,0
2022200142,2023-01-20,capital city go-go,grand rapids gold,104,101,0.43,0.5,16,28,48,39,17,28,3.0,-3.0,1
2022200143,2023-01-20,mexico city capitanes,santa cruz warriors,126,135,0.44,0.506,20,25,45,52,16,22,-9.0,9.0,0
2022200144,2023-01-20,austin spurs,ontario clippers,108,100,0.441,0.421,26,18,53,53,8,15,8.0,-9.4,1
2022200145,2023-01-20,g league ignite,rio grande valley vipers,107,110,0.429,0.467,23,22,40,54,12,15,-3.0,3.0,0
2022200146,2023-01-21,delaware blue coats,long island nets,101,116,0.438,0.463,26,29,43,56,18,17,-14.6,13.6,0
2022200147,2023-01-21,greensboro swarm,windy city bulls,105,112,0.487,0.425,29,22,42,41,21,10,-7.0,7.0,0
2022200148,2023-01-21,maine celtics,osceola magic,111,117,0.438,0.448,25,29,41,52,16,16,-6.0,6.8,0
2022200149,2023-01-21,austin spurs,ontario clippers,82,115,0.405,0.53,20,23,39,45,10,7,-33.0,33.0,0
2022200150,2023-01-21,birmingham squadron,stockton kings,112,111,0.488,0.536,22,30,35,42,12,18,1.0,-1.0,1
2022200151,2023-01-21,raptors 905,wisconsin herd,135,126,0.562,0.495,32,24,41,41,11,7,9.0,-9.0,1
2022200152,2023-01-21,g league ignite,rio grande valley vipers,114,107,0.592,0.426,35,25,48,35,16,6,7.0,-7.0,1
2022200153,2023-01-21,oklahoma city blue,texas legends,117,121,0.489,0.5,30,31,50,44,17,15,-4.0,4.0,0
2022200154,2023-01-21,salt lake city stars,south bay lakers,110,119,0.534,0.462,25,28,48,38,26,5,-9.0,9.0,0
2022200155,2023-01-22,iowa wolves,westchester knicks,99,97,0.427,0.405,23,21,48,46,17,19,2.0,-2.0,1
2022200156,2023-01-22,capital city go-go,cleveland charge,107,111,0.404,0.553,17,22,49,36,14,23,-8.6,8.8,0
2022200157,2023-01-22,college park skyhawks,fort wayne mad ants,129,91,0.511,0.393,30,25,55,44,12,16,38.0,-38.0,1
2022200158,2023-01-22,maine celtics,osceola magic,115,112,0.475,0.475,34,27,42,44,12,20,3.0,-3.0,1
2022200159,2023-01-22,birmingham squadron,stockton kings,104,122,0.552,0.517,23,26,28,37,20,13,-18.0,18.0,0
2022200160,2023-01-22,mexico city capitanes,santa cruz warriors,128,117,0.52,0.453,21,17,40,44,15,18,11.0,-11.0,1
2022200161,2023-01-23,motor city cruise,wisconsin herd,134,130,0.482,0.494,31,18,43,52,7,17,4.0,-4.0,1
2022200162,2023-01-23,ontario clippers,salt lake city stars,147,105,0.682,0.425,33,21,42,29,12,16,42.0,-40.6,1
2022200163,2023-01-24,grand rapids gold,oklahoma city blue,113,99,0.506,0.368,25,21,49,45,18,17,14.0,-14.0,1
2022200164,2023-01-25,fort wayne mad ants,maine celtics,133,119,0.563,0.448,36,24,51,40,17,14,14.0,-14.0,1
2022200165,2023-01-24,cleveland charge,college park skyhawks,106,111,0.436,0.47,23,23,50,47,16,16,-5.0,5.0,0
2022200166,2023-01-24,delaware blue coats,osceola magic,123,105,0.465,0.396,30,27,49,56,7,16,18.0,-18.0,1
2022200167,2023-01-24,iowa wolves,westchester knicks,99,126,0.406,0.548,23,29,41,51,13,18,-27.0,27.0,0
2022200168,2023-01-24,austin spurs,sioux falls skyforce,87,92,0.44,0.4,23,18,48,38,20,11,-5.0,5.0,0
2022200169,2023-01-24,mexico city capitanes,rio grande valley vipers,120,124,0.484,0.578,30,26,35,41,17,26,-4.0,4.0,0
2022200170,2023-01-25,birmingham squadron,raptors 905,89,110,0.418,0.454,23,31,38,55,19,18,-21.0,21.0,0
2022200171,2023-01-25,grand rapids gold,oklahoma city blue,105,113,0.436,0.506,24,24,32,51,12,19,-8.0,8.0,0
2022200172,2023-01-25,capital city go-go,windy city bulls,109,124,0.475,0.479,30,26,33,55,15,14,-15.0,15.0,0
2022200173,2023-01-25,cleveland charge,college park skyhawks,116,115,0.488,0.476,22,21,45,39,15,14,1.0,-1.0,1
2022200174,2023-01-25,iowa wolves,long island nets,112,131,0.465,0.564,25,39,40,46,13,10,-19.0,18.8,0
2022200175,2023-01-25,motor city cruise,wisconsin herd,120,102,0.462,0.449,35,11,52,44,8,12,18.0,-18.0,1
2022200176,2023-01-25,ontario clippers,salt lake city stars,124,112,0.529,0.458,27,20,47,46,10,16,12.2,-12.0,1
2022200177,2023-01-26,birmingham squadron,raptors 905,115,95,0.5,0.352,29,20,49,52,11,14,20.0,-20.0,1
2022200178,2023-01-26,mexico city capitanes,rio grande valley vipers,96,110,0.463,0.442,23,24,44,50,19,13,-14.0,14.0,0
2022200179,2023-01-26,austin spurs,texas legends,131,108,0.643,0.444,39,20,49,34,13,11,23.0,-23.0,1
2022200180,2023-01-26,g league ignite,salt lake city stars,99,116,0.432,0.494,20,20,45,47,14,9,-17.0,17.0,0
2022200181,2023-01-26,memphis hustle,stockton kings,104,124,0.459,0.541,33,28,32,49,20,18,-20.0,20.0,0
2022200182,2023-01-27,capital city go-go,windy city bulls,118,116,0.441,0.524,30,20,45,38,18,17,2.0,-2.0,1
2022200183,2023-01-27,college park skyhawks,motor city cruise,120,124,0.488,0.5,20,26,46,48,10,8,-4.0,4.0,0
2022200184,2023-01-27,fort wayne mad ants,osceola magic,121,128,0.476,0.442,24,28,44,50,19,18,-7.0,7.0,0
2022200185,2023-01-27,grand rapids gold,westchester knicks,108,99,0.5,0.419,28,24,43,46,14,18,9.0,-8.0,1
2022200186,2023-01-27,iowa wolves,oklahoma city blue,123,125,0.495,0.527,28,37,43,42,16,13,-2.0,2.0,0
2022200187,2023-01-27,greensboro swarm,wisconsin herd,112,115,0.478,0.443,30,25,51,41,16,10,-3.0,3.0,0
2022200188,2023-01-27,santa cruz warriors,south bay lakers,119,117,0.423,0.465,22,30,59,50,19,17,2.0,-2.0,1
2022200189,2023-01-28,birmingham squadron,maine celtics,113,106,0.584,0.471,27,31,46,30,21,15,7.0,-7.0,1
2022200190,2023-01-28,fort wayne mad ants,osceola magic,124,116,0.565,0.479,32,23,42,43,16,13,7.4,-8.0,1
2022200191,2023-01-28,greensboro swarm,wisconsin herd,116,102,0.484,0.393,29,21,45,41,12,13,14.0,-14.0,1
2022200192,2023-01-28,memphis hustle,stockton kings,110,109,0.408,0.566,25,27,38,46,11,21,1.0,-1.0,1
2022200193,2023-01-28,austin spurs,rio grande valley vipers,110,126,0.5,0.5,27,34,45,39,19,11,-16.0,16.0,0
2022200194,2023-01-28,mexico city capitanes,texas legends,120,117,0.451,0.474,29,23,54,47,10,7,3.0,-3.0,1
2022200195,2023-01-29,grand rapids gold,westchester knicks,94,103,0.425,0.439,24,21,40,47,15,14,-9.0,9.0,0
2022200196,2023-01-29,college park skyhawks,motor city cruise,123,107,0.483,0.442,25,23,41,47,9,15,16.0,-16.0,1
2022200197,2023-01-29,capital city go-go,long island nets,98,111,0.453,0.464,18,25,45,41,17,12,-13.0,13.0,0
2022200198,2023-01-29,iowa wolves,oklahoma city blue,127,122,0.515,0.462,36,34,43,47,15,17,5.0,-5.0,1
2022200199,2023-01-29,mexico city capitanes,texas legends,114,110,0.4,0.56,17,29,46,32,10,17,4.0,-4.0,1
2022200200,2023-01-29,santa cruz warriors,south bay lakers,118,152,0.461,0.561,23,35,42,42,21,8,-34.0,34.0,0
2022200201,2023-01-30,long island nets,wisconsin herd,131,116,0.566,0.524,30,21,38,34,14,18,13.6,-12.4,1
2022200202,2023-01-30,memphis hustle,salt lake city stars,111,118,0.473,0.472,33,28,40,51,8,16,-7.0,7.0,0
2022200203,2023-01-30,ontario clippers,rio grande valley vipers,107,112,0.468,0.398,24,24,50,45,22,19,-5.0,5.0,0
2022200204,2023-01-31,sioux falls skyforce,texas legends,105,93,0.519,0.389,27,21,39,50,15,22,12.0,-12.0,1
2022200205,2023-01-31,memphis hustle,salt lake city stars,105,135,0.464,0.531,28,31,32,56,10,12,-30.0,30.0,0
2022200206,2023-02-01,capital city go-go,maine celtics,131,126,0.565,0.469,32,25,42,42,12,13,5.4,-4.6,1
2022200207,2023-02-01,grand rapids gold,greensboro swarm,108,112,0.489,0.506,27,24,40,38,15,19,-4.0,4.0,0
2022200208,2023-02-01,westchester knicks,wisconsin herd,115,111,0.449,0.418,25,19,47,44,14,15,4.0,-4.0,1
2022200209,2023-02-01,birmingham squadron,delaware blue coats,102,124,0.487,0.49,24,25,49,37,31,14,-22.0,22.0,0
2022200210,2023-02-01,mexico city capitanes,south bay lakers,113,109,0.489,0.489,24,21,54,37,18,10,4.0,-4.0,1
2022200211,2023-02-01,ontario clippers,rio grande valley vipers,121,129,0.45,0.489,23,21,49,39,15,14,-8.0,8.0,0
2022200212,2023-02-02,austin spurs,oklahoma city blue,114,115,0.482,0.524,30,23,38,42,15,20,-1.0,1.0,0
2022200213,2023-02-02,cleveland charge,raptors 905,100,136,0.284,0.598,15,39,38,53,17,17,-36.0,36.0,0
2022200214,2023-02-03,grand rapids gold,greensboro swarm,107,123,0.442,0.573,25,31,38,42,12,15,-16.0,16.0,0
2022200215,2023-02-03,college park skyhawks,maine celtics,114,96,0.494,0.427,22,22,42,43,13,17,18.0,-18.0,1
2022200216,2023-02-03,delaware blue coats,memphis hustle,130,132,0.5,0.544,30,32,42,49,13,19,-2.0,2.0,0
2022200217,2023-02-03,birmingham squadron,sioux falls skyforce,99,106,0.466,0.456,29,19,44,49,21,14,-7.0,7.0,0
2022200218,2023-02-03,windy city bulls,wisconsin herd,144,133,0.596,0.505,27,33,45,33,4,7,11.0,-11.0,1
2022200219,2023-02-03,ontario clippers,santa cruz warriors,114,123,0.406,0.494,26,25,40,63,10,22,-9.0,9.0,0
2022200220,2023-02-04,oklahoma city blue,stockton kings,119,105,0.531,0.422,31,24,45,42,16,13,14.0,-14.0,1
2022200221,2023-02-04,cleveland charge,raptors 905,118,124,0.494,0.489,32,28,44,40,22,19,-6.0,6.0,0
2022200222,2023-02-04,capital city go-go,fort wayne mad ants,115,122,0.449,0.5,27,36,56,47,18,20,-7.0,7.0,0
2022200223,2023-02-04,long island nets,motor city cruise,123,121,0.573,0.582,30,23,23,33,12,16,2.0,-2.0,1
2022200224,2023-02-04,college park skyhawks,maine celtics,108,132,0.42,0.56,18,31,33,46,13,14,-24.0,24.0,0
2022200225,2023-02-04,austin spurs,iowa wolves,134,128,0.478,0.511,35,28,49,37,12,15,6.0,-6.0,1
2022200226,2023-02-04,delaware blue coats,memphis hustle,129,120,0.563,0.482,36,25,32,49,12,23,9.0,-9.0,1
2022200227,2023-02-04,g league ignite,south bay lakers,107,119,0.467,0.549,24,27,42,36,11,12,-12.0,12.0,0
2022200228,2023-02-04,rio grande valley vipers,salt lake city stars,125,131,0.506,0.5,27,30,34,48,16,18,-6.0,6.0,0
2022200229,2023-02-05,mexico city capitanes,osceola magic,122,121,0.485,0.484,30,25,44,53,17,22,1.0,-1.0,1
2022200230,2023-02-05,greensboro swarm,windy city bulls,133,122,0.543,0.551,37,28,39,35,12,12,11.0,-11.0,1
2022200231,2023-02-05,austin spurs,iowa wolves,110,141,0.482,0.556,27,30,36,41,15,11,-31.2,36.6,0
2022200232,2023-02-05,birmingham squadron,sioux falls skyforce,111,120,0.506,0.488,25,21,40,39,17,9,-9.0,9.0,0
2022200233,2023-02-05,ontario clippers,south bay lakers,123,122,0.495,0.585,27,24,38,47,8,18,1.0,-1.0,1
2022200234,2023-02-06,capital city go-go,fort wayne mad ants,126,123,0.538,0.465,26,25,49,41,21,11,3.0,-3.0,1
2022200235,2023-02-06,cleveland charge,delaware blue coats,99,110,0.402,0.444,18,22,48,50,19,17,-10.0,10.0,0
2022200236,2023-02-06,college park skyhawks,westchester knicks,126,112,0.565,0.474,24,20,47,44,14,11,14.0,-14.0,1
2022200237,2023-02-06,motor city cruise,stockton kings,102,116,0.432,0.524,19,27,43,48,11,14,-14.0,14.0,0
2022200238,2023-02-06,maine celtics,raptors 905,115,112,0.47,0.467,26,28,45,42,12,9,3.0,-3.4,1
2022200239,2023-02-07,iowa wolves,mexico city capitanes,113,114,0.453,0.479,30,29,45,49,19,21,-1.0,1.0,0
2022200240,2023-02-07,long island nets,sioux falls skyforce,112,92,0.478,0.439,27,22,47,49,14,17,20.0,-20.0,1
2022200241,2023-02-07,santa cruz warriors,wisconsin herd,122,104,0.467,0.422,28,20,59,43,22,11,18.0,-18.0,1
2022200242,2023-02-07,birmingham squadron,memphis hustle,99,129,0.447,0.5,22,37,43,49,20,17,-30.0,30.0,0
2022200243,2023-02-08,cleveland charge,delaware blue coats,112,122,0.477,0.523,30,28,37,42,22,25,-8.8,10.0,0
2022200244,2023-02-08,maine celtics,raptors 905,126,117,0.529,0.505,25,29,45,31,14,9,9.0,-9.0,1
2022200245,2023-02-08,fort wayne mad ants,oklahoma city blue,133,119,0.537,0.542,23,30,43,42,15,21,14.0,-14.0,1
2022200246,2023-02-08,college park skyhawks,westchester knicks,121,107,0.55,0.414,25,21,46,35,17,10,14.0,-14.0,1
2022200247,2023-02-08,grand rapids gold,stockton kings,92,119,0.414,0.506,25,25,34,46,17,15,-28.2,28.2,0
2022200248,2023-02-08,greensboro swarm,salt lake city stars,119,128,0.557,0.505,31,28,36,54,17,14,-9.0,9.0,0
2022200249,2023-02-08,long island nets,sioux falls skyforce,130,95,0.548,0.413,32,15,44,39,12,19,35.0,-35.0,1
2022200250,2023-02-08,austin spurs,g league ignite,99,106,0.378,0.457,20,21,43,52,12,22,-15.4,13.0,0
2022200251,2023-02-09,memphis hustle,mexico city capitanes,111,99,0.478,0.461,29,22,47,40,12,15,12.0,-12.0,1
2022200252,2023-02-09,santa cruz warriors,windy city bulls,112,116,0.427,0.394,32,33,52,53,15,5,-4.0,4.0,0
2022200253,2023-02-09,ontario clippers,south bay lakers,117,122,0.433,0.548,20,20,44,43,10,15,-5.0,5.0,0
2022200254,2023-02-09,grand rapids gold,stockton kings,113,97,0.524,0.437,30,27,45,43,8,9,16.0,-16.0,1
2022200255,2023-02-09,iowa wolves,texas legends,121,130,0.447,0.539,28,27,46,40,16,12,-9.0,9.0,0
2022200256,2023-02-10,capital city go-go,wisconsin herd,130,141,0.593,0.553,29,24,39,35,15,11,-11.0,11.0,0
2022200257,2023-02-10,fort wayne mad ants,greensboro swarm,137,138,0.519,0.551,31,31,42,45,14,23,-1.0,1.0,0
2022200258,2023-02-10,osceola magic,salt lake city stars,115,124,0.451,0.556,24,24,36,51,7,25,-9.0,9.0,0
2022200259,2023-02-10,cleveland charge,maine celtics,84,110,0.383,0.438,17,33,35,58,12,13,-26.0,26.0,0
2022200260,2023-02-10,motor city cruise,oklahoma city blue,117,113,0.45,0.473,26,29,57,44,10,10,4.0,-4.0,1
2022200261,2023-02-10,sioux falls skyforce,westchester knicks,114,96,0.553,0.43,26,23,47,33,20,11,18.0,-18.0,1
2022200262,2023-02-10,austin spurs,g league ignite,116,82,0.513,0.363,23,19,45,48,10,16,34.0,-34.0,1
2022200263,2023-02-11,delaware blue coats,wisconsin herd,166,139,0.62,0.526,35,30,51,37,18,15,27.0,-27.0,1
2022200264,2023-02-11,college park skyhawks,long island nets,107,120,0.429,0.446,21,24,49,51,18,15,-13.0,13.0,0
2022200265,2023-02-11,osceola magic,salt lake city stars,126,116,0.429,0.484,26,23,47,51,2,13,10.0,-10.0,1
2022200266,2023-02-11,cleveland charge,maine celtics,105,116,0.434,0.553,20,32,29,37,13,14,-10.0,12.4,0
2022200267,2023-02-11,motor city cruise,oklahoma city blue,99,95,0.404,0.481,22,25,47,42,11,13,4.0,-4.0,1
2022200268,2023-02-11,austin spurs,birmingham squadron,113,120,0.579,0.549,27,26,30,40,15,14,-7.2,11.0,0
2022200269,2023-02-11,santa cruz warriors,windy city bulls,112,98,0.494,0.373,32,22,50,35,21,12,14.0,-14.0,1
2022200270,2023-02-11,g league ignite,texas legends,89,107,0.388,0.418,17,22,52,47,18,8,-18.0,18.0,0
2022200271,2023-02-12,fort wayne mad ants,south bay lakers,102,124,0.409,0.535,24,28,37,55,16,16,-22.0,22.0,0
2022200272,2023-02-12,raptors 905,westchester knicks,124,123,0.495,0.516,22,27,43,46,14,11,-6.6,3.8,1
2022200273,2023-02-12,iowa wolves,stockton kings,108,132,0.432,0.575,24,40,35,49,16,20,-24.2,24.0,0
2022200274,2023-02-13,fort wayne mad ants,south bay lakers,132,128,0.559,0.561,31,33,34,44,11,13,2.8,-0.6,1
2022200275,2023-02-13,iowa wolves,stockton kings,119,109,0.482,0.452,23,24,42,39,11,15,10.0,-10.0,1
2022200276,2023-02-13,memphis hustle,oklahoma city blue,133,113,0.5,0.495,37,25,44,48,13,17,20.0,-20.0,1
2022200277,2023-02-13,college park skyhawks,delaware blue coats,104,130,0.37,0.567,16,26,40,53,15,22,-26.0,26.0,0
2022200278,2023-02-13,grand rapids gold,windy city bulls,112,115,0.494,0.461,31,23,46,39,13,10,-3.0,3.0,0
2022200279,2023-02-13,greensboro swarm,motor city cruise,104,119,0.432,0.494,26,22,35,48,11,12,-15.4,15.0,0
2022200280,2023-02-13,raptors 905,westchester knicks,104,113,0.467,0.512,26,21,33,50,16,17,-9.0,9.0,0
2022200281,2023-02-13,salt lake city stars,sioux falls skyforce,124,115,0.532,0.464,28,29,48,39,12,7,9.0,-9.0,1
2022200282,2023-02-14,cleveland charge,wisconsin herd,128,120,0.516,0.414,30,17,50,45,17,19,5.6,-6.6,1
2022200283,2023-02-14,grand rapids gold,windy city bulls,115,108,0.489,0.435,30,22,47,44,14,15,5.8,-4.2,1
2022200284,2023-02-14,ontario clippers,texas legends,107,101,0.459,0.402,27,22,57,47,10,10,6.0,-6.0,1
2022200285,2023-02-15,greensboro swarm,motor city cruise,119,123,0.524,0.5,14,25,37,40,11,14,-4.0,3.6,0
2022200286,2023-02-15,capital city go-go,westchester knicks,109,111,0.448,0.452,25,21,52,45,16,10,-2.8,2.4,0
2022200287,2023-02-15,college park skyhawks,fort wayne mad ants,135,141,0.471,0.554,29,38,43,49,17,17,-6.0,6.0,0
2022200288,2023-02-15,memphis hustle,oklahoma city blue,106,98,0.43,0.423,25,24,54,53,17,19,8.0,-8.0,1
2022200289,2023-02-15,cleveland charge,south bay lakers,95,114,0.382,0.513,24,27,45,42,20,18,-19.0,19.0,0
2022200290,2023-02-15,santa cruz warriors,texas legends,130,111,0.515,0.478,35,23,57,31,15,8,18.2,-19.0,1
2022200291,2023-02-22,delaware blue coats,motor city cruise,111,116,0.446,0.463,24,22,43,48,14,21,-5.0,5.0,0
2022200292,2023-02-22,cleveland charge,greensboro swarm,110,100,0.467,0.473,27,27,50,35,17,17,10.0,-10.0,1
2022200293,2023-02-22,fort wayne mad ants,long island nets,102,122,0.387,0.5,23,24,51,49,21,17,-20.0,20.0,0
2022200294,2023-02-22,iowa wolves,mexico city capitanes,116,124,0.473,0.467,28,28,43,46,17,14,-8.0,8.0,0
2022200295,2023-02-22,rio grande valley vipers,south bay lakers,112,120,0.418,0.458,15,26,55,52,13,12,-8.0,8.0,0
2022200296,2023-02-22,raptors 905,windy city bulls,110,114,0.468,0.469,27,28,44,54,16,17,-4.0,4.0,0
2022200297,2023-02-22,austin spurs,santa cruz warriors,105,126,0.409,0.455,25,25,34,66,10,17,-21.0,21.0,0
2022200298,2023-02-23,capital city go-go,grand rapids gold,112,111,0.441,0.528,22,36,54,42,13,19,1.0,-1.0,1
2022200299,2023-02-23,mexico city capitanes,sioux falls skyforce,109,118,0.396,0.512,23,26,41,47,10,10,-9.0,9.0,0
2022200300,2023-02-23,birmingham squadron,oklahoma city blue,111,113,0.506,0.513,20,14,43,39,17,18,-1.2,-0.8,0
2022200301,2023-02-23,g league ignite,memphis hustle,114,116,0.495,0.474,32,23,42,43,11,13,-2.0,2.0,0
2022200302,2023-02-23,rio grande valley vipers,south bay lakers,99,125,0.389,0.517,22,30,51,49,21,17,-22.4,23.8,0
2022200303,2023-02-23,raptors 905,windy city bulls,103,108,0.459,0.43,30,22,47,49,15,9,-5.0,5.0,0
2022200304,2023-02-23,ontario clippers,stockton kings,113,114,0.489,0.519,26,25,39,44,9,12,-1.8,1.0,0
2022200305,2023-02-24,cleveland charge,osceola magic,130,105,0.568,0.444,30,17,41,40,24,24,14.0,-14.8,1
2022200306,2023-02-24,delaware blue coats,motor city cruise,107,111,0.447,0.466,29,28,50,36,16,10,-4.0,4.0,0
2022200307,2023-02-24,greensboro swarm,maine celtics,106,120,0.443,0.522,27,31,46,55,11,16,-14.0,14.0,0
2022200308,2023-02-24,fort wayne mad ants,westchester knicks,122,119,0.5,0.461,30,27,53,43,19,12,3.0,-3.0,1
2022200309,2023-02-24,birmingham squadron,college park skyhawks,107,119,0.393,0.543,13,25,44,49,13,16,-12.0,12.0,0
2022200310,2023-02-24,g league ignite,memphis hustle,97,123,0.367,0.535,22,33,46,60,15,20,-26.0,26.0,0
2022200311,2023-02-24,texas legends,wisconsin herd,122,123,0.433,0.454,30,27,49,58,6,14,-1.0,1.0,0
2022200312,2023-02-24,austin spurs,santa cruz warriors,105,114,0.393,0.385,22,24,42,58,15,15,-9.0,9.0,0
2022200313,2023-02-25,capital city go-go,delaware blue coats,121,136,0.516,0.557,33,34,41,30,20,18,-15.0,15.0,0
2022200314,2023-02-25,cleveland charge,osceola magic,102,101,0.5,0.4,17,21,33,48,13,12,4.8,-3.2,1
2022200315,2023-02-25,greensboro swarm,maine celtics,122,110,0.488,0.408,22,25,43,52,8,14,4.2,-5.4,1
2022200316,2023-02-25,motor city cruise,raptors 905,87,104,0.317,0.469,16,27,48,51,12,15,-17.0,16.0,0
2022200317,2023-02-25,iowa wolves,south bay lakers,126,148,0.489,0.519,26,26,39,49,18,10,-22.0,22.0,0
2022200318,2023-02-25,rio grande valley vipers,texas legends,112,98,0.547,0.451,26,24,49,30,22,15,14.0,-14.0,1
2022200319,2023-02-25,salt lake city stars,santa cruz warriors,119,112,0.447,0.404,31,23,53,48,16,16,7.0,-6.4,1
2022200320,2023-02-26,college park skyhawks,oklahoma city blue,104,116,0.452,0.447,19,27,48,45,22,19,-12.0,12.0,0
2022200321,2023-02-26,fort wayne mad ants,grand rapids gold,104,110,0.386,0.474,21,27,50,48,15,10,-6.2,5.8,0
2022200322,2023-02-26,westchester knicks,windy city bulls,108,123,0.447,0.516,24,29,39,52,16,17,-15.0,15.0,0
2022200323,2023-02-26,austin spurs,long island nets,96,117,0.411,0.489,12,16,43,44,22,13,-21.0,21.0,0
2022200324,2023-02-26,mexico city capitanes,ontario clippers,96,103,0.378,0.475,13,20,43,48,9,16,-3.0,4.4,0
2022200325,2023-02-27,capital city go-go,delaware blue coats,124,125,0.564,0.522,27,25,44,32,23,14,-1.0,1.0,0
2022200326,2023-02-27,motor city cruise,osceola magic,108,123,0.432,0.527,24,30,46,47,14,11,-7.0,5.0,0
2022200327,2023-02-27,mexico city capitanes,ontario clippers,109,105,0.43,0.48,19,19,46,38,9,16,4.0,-4.0,1
2022200328,2023-02-27,salt lake city stars,wisconsin herd,135,100,0.521,0.363,34,18,63,32,17,10,35.0,-35.0,1
2022200329,2023-02-27,g league ignite,iowa wolves,125,110,0.512,0.419,27,23,52,42,9,7,15.0,-15.0,1
2022200330,2023-02-28,oklahoma city blue,sioux falls skyforce,99,107,0.416,0.443,20,19,49,52,17,16,-10.2,12.8,0
2022200331,2023-02-28,cleveland charge,stockton kings,111,122,0.462,0.5,22,21,32,42,22,20,-11.0,11.0,0
2022200332,2023-02-28,grand rapids gold,memphis hustle,96,107,0.421,0.442,22,28,48,45,17,15,-12.0,14.2,0
2022200333,2023-02-28,long island nets,rio grande valley vipers,109,100,0.456,0.417,25,20,44,44,17,18,9.0,-9.0,1
2022200334,2023-02-28,salt lake city stars,wisconsin herd,106,120,0.381,0.443,22,31,53,55,13,14,-14.0,14.0,0
2022200335,2023-02-28,g league ignite,iowa wolves,110,102,0.411,0.488,25,18,40,48,17,24,6.0,-5.0,1
2022200336,2023-03-01,delaware blue coats,westchester knicks,147,126,0.591,0.439,29,19,45,44,18,16,21.0,-21.0,1
2022200337,2023-03-02,college park skyhawks,greensboro swarm,120,117,0.473,0.488,18,20,46,39,14,19,3.0,-3.0,1
2022200338,2023-03-02,grand rapids gold,motor city cruise,91,103,0.4,0.433,22,26,41,49,7,10,-8.6,11.6,0
2022200339,2023-03-02,fort wayne mad ants,raptors 905,125,135,0.471,0.528,29,31,40,51,12,13,-6.6,5.8,0
2022200340,2023-03-02,austin spurs,birmingham squadron,103,110,0.459,0.476,20,16,43,47,16,14,-4.4,6.4,0
2022200341,2023-03-02,cleveland charge,santa cruz warriors,110,115,0.406,0.469,30,22,49,49,16,16,-5.0,5.0,0
2022200342,2023-03-02,maine celtics,south bay lakers,128,129,0.505,0.578,30,29,42,38,16,10,-3.6,2.0,0
2022200343,2023-03-02,stockton kings,texas legends,127,100,0.521,0.42,31,22,51,36,9,15,14.8,-20.2,1
2022200344,2023-03-03,oklahoma city blue,rio grande valley vipers,117,125,0.53,0.515,28,30,43,43,20,15,-5.8,5.2,0
2022200345,2023-03-03,delaware blue coats,westchester knicks,122,117,0.465,0.479,26,19,54,44,21,26,5.0,-5.4,1
2022200346,2023-03-03,iowa wolves,sioux falls skyforce,131,128,0.522,0.554,25,32,40,42,12,11,6.2,-4.0,1
2022200347,2023-03-03,capital city go-go,g league ignite,122,110,0.524,0.42,23,18,42,35,18,14,15.0,-13.2,1
2022200348,2023-03-04,windy city bulls,wisconsin herd,120,102,0.468,0.374,23,20,49,42,8,13,13.0,-11.4,1
2022200349,2023-03-04,fort wayne mad ants,raptors 905,114,129,0.434,0.583,22,33,39,49,12,24,-19.2,17.6,0
2022200350,2023-03-04,college park skyhawks,greensboro swarm,115,100,0.512,0.463,22,22,48,43,13,19,19.8,-14.0,1
2022200351,2023-03-04,austin spurs,memphis hustle,121,109,0.484,0.512,22,24,51,38,8,10,16.6,-13.6,1
2022200352,2023-03-04,iowa wolves,sioux falls skyforce,112,109,0.443,0.489,25,37,49,51,15,18,5.8,-4.8,1
2022200353,2023-03-04,maine celtics,south bay lakers,98,114,0.419,0.494,26,24,45,46,16,18,-10.8,9.2,0
2022200354,2023-03-04,stockton kings,texas legends,129,106,0.588,0.461,31,22,49,33,14,9,23.0,-23.0,1
2022200355,2023-03-04,cleveland charge,santa cruz warriors,127,110,0.484,0.439,32,19,37,45,8,15,17.4,-15.6,1
2022200356,2023-03-05,grand rapids gold,osceola magic,98,110,0.397,0.519,22,22,44,47,14,17,-12.0,12.0,0
2022200357,2023-03-05,birmingham squadron,rio grande valley vipers,124,134,0.494,0.516,23,26,34,43,22,17,-19.6,20.8,0
2022200358,2023-03-05,westchester knicks,windy city bulls,121,120,0.457,0.454,25,25,50,57,12,13,1.0,-1.0,1
2022200359,2023-03-05,maine celtics,ontario clippers,120,108,0.471,0.471,22,23,47,40,14,12,9.8,-9.2,1
2022200360,2023-03-05,capital city go-go,mexico city capitanes,107,122,0.476,0.517,21,18,34,41,11,10,-20.4,19.0,0
