TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,Season,Month,SeasonType
1610612754,Indiana Pacers,3,2,1,0.667,144.0,115.9,119.6,109.9,110.6,6.0,9.0,0.714,2.7,21.9,0.297,0.713,0.511,0.119,0.558,0.589,106.0,104.0,86.67,312,0.538,19,7,4,7,21,2,14,7,1,1,1,10,15,11,4,9,10,5,8,2023-24,1,Regular Season
1610612746,LA Clippers,4,3,1,0.75,192.0,116.5,118.4,99.8,102.2,16.7,16.2,0.587,1.59,18.6,0.299,0.707,0.519,0.162,0.602,0.625,103.8,101.75,84.79,407,0.597,1,2,4,4,5,6,1,1,22,20,9,9,20,10,25,2,1,11,1,2023-24,1,Regular Season
1610612747,Los Angeles Lakers,4,2,2,0.5,197.0,104.9,106.5,105.7,109.0,-0.8,-2.4,0.63,1.82,18.1,0.238,0.743,0.498,0.136,0.516,0.556,102.9,100.51,83.76,413,0.505,1,7,12,12,1,18,13,18,11,11,13,28,9,15,9,16,16,16,14,2023-24,1,Regular Season
1610612763,Memphis Grizzlies,4,0,4,0.0,192.0,101.6,102.9,108.6,110.9,-6.9,-8.0,0.603,1.47,16.9,0.244,0.751,0.488,0.155,0.513,0.543,104.7,103.0,85.83,412,0.459,1,29,30,29,5,27,15,25,19,26,21,24,8,20,22,17,19,7,25,2023-24,1,Regular Season
1610612748,Miami Heat,4,1,3,0.25,192.0,105.4,105.3,110.7,112.3,-5.3,-7.0,0.642,1.98,17.9,0.242,0.687,0.461,0.123,0.496,0.535,100.3,99.63,83.02,397,0.473,1,20,24,24,5,22,20,23,7,6,16,27,25,28,5,24,21,23,20,2023-24,1,Regular Season
1610612749,Milwaukee Bucks,3,2,1,0.667,144.0,111.2,112.2,114.5,114.4,-3.3,-2.2,0.532,1.27,15.9,0.257,0.763,0.505,0.167,0.565,0.6,104.6,104.17,86.81,312,0.462,19,7,4,7,21,11,25,17,26,29,28,21,5,13,26,7,6,3,23,2023-24,1,Regular Season
1610612750,Minnesota Timberwolves,3,1,2,0.333,144.0,102.0,104.7,103.6,106.1,-1.6,-1.4,0.607,1.68,17.6,0.306,0.792,0.54,0.147,0.507,0.529,101.7,99.17,82.64,299,0.492,19,20,12,20,21,24,9,16,17,15,19,7,1,3,16,21,23,24,17,2023-24,1,Regular Season
1610612740,New Orleans Pelicans,3,2,1,0.667,144.0,99.9,101.6,104.7,105.2,-4.8,-3.6,0.551,1.44,16.1,0.228,0.667,0.452,0.148,0.508,0.527,102.6,101.5,84.58,304,0.467,19,7,4,7,21,28,8,20,25,27,27,29,29,30,17,19,24,13,21,2023-24,1,Regular Season
1610612752,New York Knicks,4,2,2,0.5,192.0,104.2,106.5,103.5,103.5,0.7,3.0,0.607,1.52,16.1,0.332,0.778,0.54,0.15,0.493,0.525,101.2,100.13,83.44,400,0.495,1,7,12,12,5,19,3,13,16,23,26,4,3,4,20,26,25,19,15,2023-24,1,Regular Season
1610612760,Oklahoma City Thunder,4,3,1,0.75,192.0,109.1,111.1,108.9,111.7,0.2,-0.6,0.572,1.61,17.6,0.222,0.722,0.488,0.145,0.56,0.596,103.2,101.0,84.17,406,0.506,1,2,4,4,5,12,17,15,24,18,18,30,12,18,12,8,8,14,13,2023-24,1,Regular Season
