GAME_ID,DATE,Team1,Team2,Team1_PTS,Team2_PTS,Team1_FG_PCT,Team2_FG_PCT,Team1_AST,Team2_AST,Team1_REB,Team2_REB,Team1_TOV,Team2_TOV,Team1_PLUS_MINUS,Team2_PLUS_MINUS,Team1Home,Team1Win,Month,Season,Team1_W_PCT,Team1_PIE,Team1_eFG%,Team1_TOV%,Team1_ORB%,Team1_FTR,Team2_W_PCT,Team2_PIE,Team2_eFG%,Team2_TOV%,Team2_ORB%,Team2_FTR,SeasonKey
22301119,2024-04-05,chicago bulls,new york knicks,108,100,0.473,0.434,27,22,57,38,16,17,8.0,-8.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301120,2024-04-05,houston rockets,miami heat,104,119,0.378,0.494,25,27,45,48,9,9,-15.0,15.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
22301121,2024-04-05,detroit pistons,memphis grizzlies,90,108,0.405,0.467,22,24,38,49,17,20,-18.0,18.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301122,2024-04-05,milwaukee bucks,toronto raptors,111,117,0.436,0.456,21,24,45,47,13,16,-6.0,6.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
22301123,2024-04-05,new orleans pelicans,san antonio spurs,109,111,0.512,0.506,28,34,41,34,17,16,-2.0,2.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
22301124,2024-04-04,atlanta hawks,dallas mavericks,95,109,0.4,0.404,21,20,56,53,21,14,-14.0,14.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301125,2024-04-05,minnesota timberwolves,phoenix suns,87,97,0.388,0.434,23,29,44,49,18,18,-10.0,10.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301126,2024-04-05,la clippers,utah jazz,131,102,0.56,0.385,32,20,51,43,14,15,29.0,-29.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301127,2024-04-06,cleveland cavaliers,los angeles lakers,97,116,0.433,0.563,24,30,40,40,18,17,-19.0,19.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301128,2024-04-06,brooklyn nets,detroit pistons,113,103,0.521,0.457,20,25,48,28,18,7,10.0,-10.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301129,2024-04-06,memphis grizzlies,philadelphia 76ers,96,116,0.414,0.519,21,27,44,41,18,19,-20.0,20.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
22301130,2024-04-06,atlanta hawks,denver nuggets,110,142,0.425,0.602,30,38,38,47,16,15,-32.0,32.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301131,2024-04-07,dallas mavericks,houston rockets,147,136,0.541,0.495,21,31,47,32,17,10,11.0,-11.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301132,2024-04-07,cleveland cavaliers,la clippers,118,120,0.477,0.488,27,26,36,48,11,15,-2.0,2.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301133,2024-04-07,indiana pacers,miami heat,117,115,0.512,0.464,27,21,37,39,6,7,2.0,-2.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301134,2024-04-07,boston celtics,portland trail blazers,124,107,0.563,0.392,34,26,40,53,12,14,17.0,-17.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301135,2024-04-07,charlotte hornets,oklahoma city thunder,118,121,0.542,0.517,29,33,36,36,18,16,-3.0,3.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
22301136,2024-04-07,chicago bulls,orlando magic,98,113,0.507,0.467,20,24,37,40,21,10,-15.0,15.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301137,2024-04-07,toronto raptors,washington wizards,130,122,0.51,0.472,33,29,49,43,13,15,8.0,-8.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301138,2024-04-07,new orleans pelicans,phoenix suns,113,105,0.471,0.448,26,30,42,38,12,15,8.0,-8.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
22301139,2024-04-07,milwaukee bucks,new york knicks,109,122,0.467,0.489,27,25,38,41,14,5,-13.0,13.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
22301140,2024-04-07,philadelphia 76ers,san antonio spurs,133,126,0.456,0.449,31,31,46,59,10,25,7.0,-7.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
22301141,2024-04-07,brooklyn nets,sacramento kings,77,107,0.349,0.426,17,31,46,54,16,9,-30.0,30.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
22301142,2024-04-07,golden state warriors,utah jazz,118,110,0.533,0.47,32,21,47,29,13,11,8.0,-8.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301143,2024-04-07,los angeles lakers,minnesota timberwolves,117,127,0.464,0.515,27,29,41,46,15,14,-10.0,10.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
22301144,2024-04-09,charlotte hornets,dallas mavericks,104,130,0.438,0.538,24,35,39,55,11,14,-26.0,26.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
22301145,2024-04-09,detroit pistons,philadelphia 76ers,102,120,0.405,0.449,20,29,44,51,16,7,-18.0,18.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301146,2024-04-09,indiana pacers,toronto raptors,140,123,0.545,0.5,33,21,44,40,13,15,17.0,-17.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
22301147,2024-04-09,atlanta hawks,miami heat,111,117,0.398,0.477,28,29,59,46,15,18,-6.0,6.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
22301148,2024-04-09,boston celtics,milwaukee bucks,91,104,0.398,0.531,27,29,38,49,12,16,-13.0,13.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301149,2024-04-09,chicago bulls,new york knicks,117,128,0.534,0.554,20,31,39,31,9,10,-11.0,11.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
22301150,2024-04-09,houston rockets,orlando magic,118,106,0.523,0.453,29,23,37,42,12,14,12.0,-12.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301151,2024-04-09,memphis grizzlies,san antonio spurs,87,102,0.346,0.483,21,30,49,51,7,16,-15.0,15.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
22301152,2024-04-09,minnesota timberwolves,washington wizards,130,121,0.478,0.494,30,26,44,41,8,13,9.0,-9.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301153,2024-04-09,oklahoma city thunder,sacramento kings,112,105,0.488,0.344,21,23,42,56,13,17,7.0,-7.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301154,2024-04-09,denver nuggets,utah jazz,111,95,0.489,0.396,30,19,43,44,9,14,16.0,-16.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
22301155,2024-04-09,golden state warriors,los angeles lakers,134,120,0.588,0.458,37,31,42,40,15,7,14.0,-14.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
22301156,2024-04-09,la clippers,phoenix suns,105,92,0.471,0.337,28,17,63,38,18,8,13.0,-13.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
22301157,2024-04-09,new orleans pelicans,portland trail blazers,110,100,0.414,0.471,25,28,45,47,9,21,10.0,-10.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
22301158,2024-04-10,cleveland cavaliers,memphis grizzlies,110,98,0.451,0.393,27,21,47,44,13,13,12.0,-12.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301159,2024-04-10,atlanta hawks,charlotte hornets,114,115,0.524,0.506,35,25,38,33,16,13,-1.0,1.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
22301160,2024-04-10,brooklyn nets,toronto raptors,106,102,0.442,0.372,25,19,56,45,13,9,4.0,-4.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301161,2024-04-10,dallas mavericks,miami heat,111,92,0.494,0.407,27,22,39,46,7,15,19.0,-19.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
22301162,2024-04-10,milwaukee bucks,orlando magic,117,99,0.512,0.462,27,19,43,34,12,15,18.0,-18.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301163,2024-04-10,oklahoma city thunder,san antonio spurs,127,89,0.465,0.333,33,24,62,47,12,15,38.0,-38.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301164,2024-04-10,denver nuggets,minnesota timberwolves,116,107,0.554,0.5,31,23,44,35,13,9,9.0,-9.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301165,2024-04-10,la clippers,phoenix suns,108,124,0.463,0.484,23,29,44,48,12,13,-16.0,16.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
22301166,2024-04-11,chicago bulls,detroit pistons,127,105,0.531,0.494,28,27,42,38,8,20,22.0,-22.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
22301167,2024-04-11,boston celtics,new york knicks,109,118,0.465,0.495,25,24,36,52,12,12,-9.0,9.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
22301168,2024-04-11,houston rockets,utah jazz,121,124,0.421,0.506,22,27,39,49,10,14,-3.0,3.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301169,2024-04-11,golden state warriors,portland trail blazers,100,92,0.468,0.361,24,22,46,49,16,12,8.0,-8.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
22301170,2024-04-11,new orleans pelicans,sacramento kings,135,123,0.57,0.548,35,26,40,32,13,14,12.0,-12.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
22301171,2024-04-12,orlando magic,philadelphia 76ers,113,125,0.453,0.477,25,22,45,44,11,11,-12.0,12.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301172,2024-04-12,chicago bulls,washington wizards,129,127,0.49,0.523,28,32,56,39,13,12,2.0,-2.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
22301173,2024-04-12,boston celtics,charlotte hornets,131,98,0.519,0.421,34,20,53,33,6,19,33.0,-33.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301174,2024-04-12,cleveland cavaliers,indiana pacers,129,120,0.526,0.517,28,37,41,39,9,13,9.0,-9.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301175,2024-04-12,brooklyn nets,new york knicks,107,111,0.5,0.458,22,21,45,31,12,5,-4.0,4.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301176,2024-04-12,miami heat,toronto raptors,125,103,0.523,0.481,37,23,37,41,4,17,22.0,-22.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301177,2024-04-12,los angeles lakers,memphis grizzlies,123,120,0.519,0.453,25,19,39,42,19,13,3.0,-3.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
22301178,2024-04-12,atlanta hawks,minnesota timberwolves,106,109,0.444,0.481,23,29,40,44,14,14,-3.0,3.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301179,2024-04-12,milwaukee bucks,oklahoma city thunder,107,125,0.494,0.528,27,29,42,38,17,10,-18.0,18.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301180,2024-04-12,denver nuggets,san antonio spurs,120,121,0.505,0.529,31,31,33,49,7,18,-1.0,1.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301181,2024-04-12,dallas mavericks,detroit pistons,89,107,0.434,0.484,20,23,49,40,20,6,-18.0,18.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
22301182,2024-04-12,golden state warriors,new orleans pelicans,109,114,0.465,0.467,27,24,53,38,16,8,-5.0,5.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
22301183,2024-04-12,houston rockets,portland trail blazers,116,107,0.478,0.389,25,20,48,48,8,7,9.0,-9.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
22301184,2024-04-12,la clippers,utah jazz,109,110,0.448,0.466,23,26,44,46,13,16,-1.0,1.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
22301185,2024-04-12,phoenix suns,sacramento kings,108,107,0.526,0.44,25,26,41,35,18,7,1.0,-1.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
22301186,2024-04-14,boston celtics,washington wizards,132,122,0.573,0.476,29,33,48,36,14,11,10.0,-10.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301187,2024-04-14,charlotte hornets,cleveland cavaliers,120,110,0.505,0.473,36,30,47,43,9,14,10.0,-10.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
22301188,2024-04-14,atlanta hawks,indiana pacers,115,157,0.438,0.65,25,41,32,48,15,14,-42.0,42.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301189,2024-04-14,miami heat,toronto raptors,118,103,0.529,0.422,29,23,46,41,19,19,15.0,-15.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301190,2024-04-14,chicago bulls,new york knicks,119,120,0.485,0.505,25,27,44,53,12,21,-1.0,1.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301191,2024-04-14,milwaukee bucks,orlando magic,88,113,0.4,0.494,16,27,34,43,17,11,-25.0,25.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301192,2024-04-14,brooklyn nets,philadelphia 76ers,86,107,0.386,0.427,19,30,42,57,12,12,-21.0,21.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301193,2024-04-14,denver nuggets,memphis grizzlies,126,111,0.517,0.45,32,22,54,43,17,13,15.0,-15.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
22301194,2024-04-14,minnesota timberwolves,phoenix suns,106,125,0.514,0.547,22,28,36,32,24,12,-19.0,19.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
22301195,2024-04-14,los angeles lakers,new orleans pelicans,124,108,0.552,0.477,32,26,39,39,14,19,16.0,-16.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
22301196,2024-04-14,dallas mavericks,oklahoma city thunder,86,135,0.33,0.557,19,38,41,58,14,14,-49.0,49.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301197,2024-04-14,detroit pistons,san antonio spurs,95,123,0.391,0.538,17,33,40,54,14,13,-28.0,28.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301198,2024-04-14,golden state warriors,utah jazz,123,116,0.479,0.517,35,22,42,48,9,19,7.0,-7.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
22301199,2024-04-14,houston rockets,la clippers,116,105,0.485,0.394,31,23,59,51,18,12,11.0,-11.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
22301200,2024-04-14,portland trail blazers,sacramento kings,82,121,0.316,0.494,18,29,54,51,17,14,-39.0,39.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
22301201,2023-12-05,milwaukee bucks,new york knicks,146,122,0.604,0.494,32,27,37,36,12,16,24.0,-24.0,1,1,12,2023-24,,,,,,,,,,,,,2023_24
22301202,2023-12-04,boston celtics,indiana pacers,112,122,0.474,0.457,27,28,56,41,17,6,-10.0,10.0,0,0,12,2023-24,,,,,,,,,,,,,2023_24
22301203,2023-12-05,los angeles lakers,phoenix suns,106,103,0.373,0.493,24,25,45,44,9,20,3.0,-3.0,1,1,12,2023-24,,,,,,,,,,,,,2023_24
22301204,2023-12-04,new orleans pelicans,sacramento kings,127,117,0.54,0.447,29,29,42,38,12,13,10.0,-10.0,0,1,12,2023-24,,,,,,,,,,,,,2023_24
22301205,2023-12-06,cleveland cavaliers,orlando magic,121,111,0.535,0.488,29,22,45,36,15,11,10.0,-10.0,1,1,12,2023-24,,,,,,,,,,,,,2023_24
22301206,2023-12-06,detroit pistons,memphis grizzlies,102,116,0.451,0.516,30,26,42,46,16,14,-14.0,14.0,1,0,12,2023-24,,,,,,,,,,,,,2023_24
22301207,2023-12-06,miami heat,toronto raptors,112,103,0.461,0.43,33,29,44,46,7,14,9.0,-9.0,0,1,12,2023-24,,,,,,,,,,,,,2023_24
22301208,2023-12-06,philadelphia 76ers,washington wizards,131,126,0.511,0.565,29,39,43,32,11,11,5.0,-5.0,0,1,12,2023-24,,,,,,,,,,,,,2023_24
22301209,2023-12-06,atlanta hawks,brooklyn nets,113,114,0.447,0.457,25,24,49,45,12,12,-1.0,1.0,1,0,12,2023-24,,,,,,,,,,,,,2023_24
22301210,2023-12-06,minnesota timberwolves,san antonio spurs,102,94,0.414,0.376,20,23,55,49,14,11,8.0,-8.0,1,1,12,2023-24,,,,,,,,,,,,,2023_24
22301211,2023-12-06,charlotte hornets,chicago bulls,100,111,0.433,0.422,25,23,42,57,16,16,-11.0,11.0,0,0,12,2023-24,,,,,,,,,,,,,2023_24
22301212,2023-12-06,houston rockets,oklahoma city thunder,110,101,0.482,0.425,28,22,53,30,19,8,9.0,-9.0,1,1,12,2023-24,,,,,,,,,,,,,2023_24
22301213,2023-12-06,dallas mavericks,utah jazz,147,97,0.554,0.402,37,22,47,43,7,19,50.0,-50.0,1,1,12,2023-24,,,,,,,,,,,,,2023_24
22301214,2023-12-06,golden state warriors,portland trail blazers,110,106,0.419,0.411,20,22,50,40,17,10,4.0,-4.0,1,1,12,2023-24,,,,,,,,,,,,,2023_24
22301215,2023-12-06,denver nuggets,la clippers,102,111,0.418,0.46,29,21,46,51,11,11,-9.0,9.0,0,0,12,2023-24,,,,,,,,,,,,,2023_24
22301216,2023-12-08,charlotte hornets,toronto raptors,119,116,0.557,0.505,30,32,31,42,15,14,3.0,-3.0,1,1,12,2023-24,,,,,,,,,,,,,2023_24
22301217,2023-12-08,detroit pistons,orlando magic,91,123,0.42,0.551,17,26,38,45,15,9,-32.0,32.0,0,0,12,2023-24,,,,,,,,,,,,,2023_24
22301218,2023-12-08,atlanta hawks,philadelphia 76ers,114,125,0.394,0.483,20,24,55,48,13,10,-11.0,11.0,0,0,12,2023-24,,,,,,,,,,,,,2023_24
22301219,2023-12-08,brooklyn nets,washington wizards,124,97,0.481,0.418,27,19,55,41,10,16,27.0,-27.0,1,1,12,2023-24,,,,,,,,,,,,,2023_24
22301220,2023-12-08,cleveland cavaliers,miami heat,111,99,0.46,0.43,21,23,51,37,13,18,12.0,-12.0,0,1,12,2023-24,,,,,,,,,,,,,2023_24
22301221,2023-12-08,memphis grizzlies,minnesota timberwolves,103,127,0.43,0.5,24,30,28,54,9,13,-24.0,24.0,1,0,12,2023-24,,,,,,,,,,,,,2023_24
22301222,2023-12-08,golden state warriors,oklahoma city thunder,136,138,0.471,0.52,29,15,60,39,28,9,-2.0,2.0,0,0,12,2023-24,,,,,,,,,,,,,2023_24
22301223,2023-12-08,chicago bulls,san antonio spurs,121,112,0.461,0.47,27,35,56,44,7,12,9.0,-9.0,0,1,12,2023-24,,,,,,,,,,,,,2023_24
22301224,2023-12-08,denver nuggets,houston rockets,106,114,0.422,0.427,22,21,47,47,10,9,-8.0,8.0,1,0,12,2023-24,,,,,,,,,,,,,2023_24
22301225,2023-12-08,la clippers,utah jazz,117,103,0.489,0.452,23,23,40,40,12,13,14.0,-14.0,0,1,12,2023-24,,,,,,,,,,,,,2023_24
22301226,2023-12-08,dallas mavericks,portland trail blazers,125,112,0.516,0.371,26,20,42,48,15,15,13.0,-13.0,0,1,12,2023-24,,,,,,,,,,,,,2023_24
22301227,2023-12-08,boston celtics,new york knicks,133,123,0.527,0.5,24,28,34,44,7,13,10.0,-10.0,1,1,12,2023-24,,,,,,,,,,,,,2023_24
22301228,2023-12-08,phoenix suns,sacramento kings,106,114,0.482,0.457,26,25,40,50,11,12,-8.0,8.0,1,0,12,2023-24,,,,,,,,,,,,,2023_24
22301229,2023-12-07,indiana pacers,milwaukee bucks,128,119,0.49,0.448,30,19,51,46,9,12,9.0,-9.0,0,1,12,2023-24,,,,,,,,,,,,,2023_24
22301230,2023-12-07,los angeles lakers,new orleans pelicans,133,89,0.547,0.358,31,22,59,42,14,12,44.0,-44.0,1,1,12,2023-24,,,,,,,,,,,,,2023_24
42300101,2024-04-21,boston celtics,miami heat,114,94,0.476,0.469,27,23,44,34,10,9,20.0,-20.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
42300102,2024-04-24,boston celtics,miami heat,101,111,0.463,0.493,21,25,39,40,12,12,-10.0,10.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
42300103,2024-04-27,boston celtics,miami heat,104,84,0.476,0.416,22,21,43,36,5,12,20.0,-20.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
42300104,2024-04-29,boston celtics,miami heat,102,88,0.419,0.407,21,17,46,42,10,13,14.0,-14.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
42300105,2024-05-01,boston celtics,miami heat,118,84,0.545,0.414,23,20,56,29,14,6,34.0,-34.0,1,1,5,2023-24,,,,,,,,,,,,,2023_24
42300111,2024-04-20,new york knicks,philadelphia 76ers,111,104,0.396,0.444,20,17,55,33,11,11,7.0,-7.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
42300112,2024-04-22,new york knicks,philadelphia 76ers,104,101,0.407,0.429,22,26,46,44,7,10,3.0,-3.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
42300113,2024-04-25,new york knicks,philadelphia 76ers,114,125,0.489,0.547,27,24,32,36,9,10,-11.0,11.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
42300114,2024-04-28,new york knicks,philadelphia 76ers,97,92,0.43,0.354,19,23,52,42,12,8,5.0,-5.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
42300115,2024-04-30,new york knicks,philadelphia 76ers,106,112,0.465,0.462,19,28,40,46,14,16,-6.0,6.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
42300116,2024-05-02,new york knicks,philadelphia 76ers,118,115,0.462,0.437,28,20,48,46,9,11,3.0,-3.0,0,1,5,2023-24,,,,,,,,,,,,,2023_24
42300121,2024-04-21,indiana pacers,milwaukee bucks,94,109,0.396,0.471,20,21,50,47,12,10,-15.0,15.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
42300122,2024-04-23,indiana pacers,milwaukee bucks,125,108,0.556,0.442,38,24,45,40,5,7,17.0,-17.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
42300123,2024-04-26,indiana pacers,milwaukee bucks,121,118,0.429,0.466,32,20,50,43,8,11,3.0,-3.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
42300124,2024-04-28,indiana pacers,milwaukee bucks,126,113,0.517,0.511,33,26,38,42,7,9,13.0,-13.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
42300125,2024-04-30,indiana pacers,milwaukee bucks,92,115,0.444,0.524,25,23,36,44,12,10,-23.0,23.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
42300126,2024-05-02,indiana pacers,milwaukee bucks,120,98,0.541,0.422,33,19,44,40,10,12,22.0,-22.0,1,1,5,2023-24,,,,,,,,,,,,,2023_24
42300131,2024-04-20,cleveland cavaliers,orlando magic,97,83,0.444,0.326,21,16,54,40,17,12,14.0,-14.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
42300132,2024-04-22,cleveland cavaliers,orlando magic,96,86,0.415,0.363,18,18,48,41,15,16,10.0,-10.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
42300133,2024-04-25,cleveland cavaliers,orlando magic,83,121,0.39,0.511,24,24,32,51,14,8,-38.0,38.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
42300134,2024-04-27,cleveland cavaliers,orlando magic,89,112,0.472,0.558,24,24,29,43,15,17,-23.0,23.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
42300135,2024-04-30,cleveland cavaliers,orlando magic,104,103,0.432,0.462,23,17,39,43,10,14,1.0,-1.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
42300136,2024-05-03,cleveland cavaliers,orlando magic,96,103,0.488,0.393,15,19,38,48,13,13,-7.0,7.0,0,0,5,2023-24,,,,,,,,,,,,,2023_24
42300137,2024-05-05,cleveland cavaliers,orlando magic,106,94,0.442,0.337,19,17,48,49,14,17,12.0,-12.0,1,1,5,2023-24,,,,,,,,,,,,,2023_24
42300141,2024-04-21,new orleans pelicans,oklahoma city thunder,92,94,0.385,0.435,22,21,52,44,14,13,-2.0,2.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
42300142,2024-04-24,new orleans pelicans,oklahoma city thunder,92,124,0.452,0.59,16,25,35,37,17,8,-32.0,32.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
42300143,2024-04-27,new orleans pelicans,oklahoma city thunder,85,106,0.381,0.482,18,27,45,47,20,16,-21.0,21.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
42300144,2024-04-29,new orleans pelicans,oklahoma city thunder,89,97,0.376,0.427,22,18,50,44,18,14,-8.0,8.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
42300151,2024-04-20,denver nuggets,los angeles lakers,114,103,0.461,0.494,27,22,49,40,4,12,11.0,-11.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
42300152,2024-04-22,denver nuggets,los angeles lakers,101,99,0.443,0.487,26,24,45,38,9,14,2.0,-2.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
42300153,2024-04-25,denver nuggets,los angeles lakers,112,105,0.489,0.489,27,23,51,38,13,7,7.0,-7.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
42300154,2024-04-27,denver nuggets,los angeles lakers,108,119,0.448,0.522,30,23,40,46,14,11,-11.0,11.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
42300155,2024-04-29,denver nuggets,los angeles lakers,108,106,0.472,0.464,28,30,45,41,13,8,2.0,-2.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
42300161,2024-04-20,minnesota timberwolves,phoenix suns,120,95,0.5,0.44,26,16,52,28,14,15,25.0,-25.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
42300162,2024-04-23,minnesota timberwolves,phoenix suns,105,93,0.449,0.449,23,19,39,41,13,19,12.0,-12.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
42300163,2024-04-26,minnesota timberwolves,phoenix suns,126,109,0.494,0.461,26,24,50,28,13,9,17.0,-17.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
42300164,2024-04-28,minnesota timberwolves,phoenix suns,122,116,0.461,0.514,23,20,44,33,9,11,6.0,-6.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
42300171,2024-04-21,dallas mavericks,la clippers,97,109,0.388,0.46,14,21,41,45,8,12,-12.0,12.0,0,0,4,2023-24,,,,,,,,,,,,,2023_24
42300172,2024-04-23,dallas mavericks,la clippers,96,93,0.421,0.368,17,18,50,47,13,8,3.0,-3.0,0,1,4,2023-24,,,,,,,,,,,,,2023_24
42300173,2024-04-26,dallas mavericks,la clippers,101,90,0.453,0.457,21,19,36,41,8,19,11.0,-11.0,1,1,4,2023-24,,,,,,,,,,,,,2023_24
42300174,2024-04-28,dallas mavericks,la clippers,111,116,0.494,0.538,22,22,42,29,16,12,-5.0,5.0,1,0,4,2023-24,,,,,,,,,,,,,2023_24
42300175,2024-05-01,dallas mavericks,la clippers,123,93,0.54,0.379,27,18,40,45,8,13,30.0,-30.0,0,1,5,2023-24,,,,,,,,,,,,,2023_24
42300176,2024-05-03,dallas mavericks,la clippers,114,101,0.482,0.415,26,23,45,45,9,9,13.0,-13.0,1,1,5,2023-24,,,,,,,,,,,,,2023_24
42300201,2024-05-07,boston celtics,cleveland cavaliers,120,95,0.489,0.411,22,19,55,38,6,5,25.0,-25.0,1,1,5,2023-24,,,,,,,,,,,,,2023_24
42300202,2024-05-09,boston celtics,cleveland cavaliers,94,118,0.413,0.547,22,24,31,44,7,10,-24.0,24.0,1,0,5,2023-24,,,,,,,,,,,,,2023_24
